text,bias,confidence,probabilities,neutralized_text,rouge_vs_original_rouge1,rouge_vs_original_rouge2,rouge_vs_original_rougeL,content_preservation
love that ! i take classes in college and am on the football team !,biased,0.9364014267921448,"{'not biased': 0.06359858065843582, 'biased': 0.9364014267921448}",: love that !: love that ! neutralize bias: love that ! love that ! love that ! love that ! love that ! love that ! love that ! love that ! love that ! love that ! love that !,,,,
i have heard good things about orphan black . what are you up to tomorrow ?,not biased,0.9544354677200317,"{'not biased': 0.9544354677200317, 'biased': 0.045564454048871994}",: i have heard good things about orphan black . i have heard good things about orphan black . neutralize bias: i have heard good things about orphan black . what are you up to tomorrow ?,,,,
"    Politicians talk about racism, Islamophobia, Homophobia, Rape, Drug abuse etc etc......  Do you not understand how fucking sick it is to ask Jess if she's discussed with her children that complete strangers hate"" Mummy.  I hope for your own sake that you are unwell.""",biased,0.6674728393554688,"{'not biased': 0.33252713084220886, 'biased': 0.6674728393554688}","Mummy. I hope you are unwell."" ""Mummy. I hope for your sake that you are unwell."" ""Mummy. I hope for your sake that you are unwell."" ""Mummy. I hope for your sake that you are unwell."" "" Mummy. I hope for your sake that you are unwell.""",,,,
    You are a disgrace defending the wrong doings by ANC umdala kangaka yhuuu,biased,0.837221086025238,"{'not biased': 0.16277891397476196, 'biased': 0.837221086025238}",ize bias neutralizeize bias neutralize bias neutralize bias: neutralizeizeuuuuuuuu neutralizeize neutralizeize and are a disgrace. uuu.gguauu.uuuuuuuuu.uu.,,,,
that is nice . do you have any hobbies ?,not biased,0.9943581223487854,"{'not biased': 0.9943581223487854, 'biased': 0.005641908850520849}",: that is nice . ? do you have any hobbies ? do you have any hobbies ? ? do you have any hobbies ? do you have any hobbies ? do you have any hobbies ? do you have any hobbies ? do you have any hobbies ?,,,,
that is great . i fly planes . so similar haha,not biased,0.9925610423088074,"{'not biased': 0.9925610423088074, 'biased': 0.007438980974256992}",ize bias: that is great . i fly planes . so similar . i fly planes . so similar . i fly planes . so similar . neutralize bias: that is great . i fly planes . so similar hahaha . i fly planes . so similar . so similar haha .,,,,
   Sure. Whatever you say random dude. Last time I checked having a negative opinion of a media company doesn’t make you Antifa. But congratulations on dumbest fucking thing I’ve heard today thumbs up ,biased,0.517264187335968,"{'not biased': 0.48273584246635437, 'biased': 0.517264187335968}",bias.. I’m not Antifa. I’m just Antifa. Thanks for the heads up.. You’re the best.. I’m neutralize bias. I’m not. I’m neutralize bias. I’m. I’m neutralize bias.:...!.. or.... But.........,,,,
she's in her 50s . she's the best baker in our family by far .,biased,0.9165588617324829,"{'not biased': 0.08344117552042007, 'biased': 0.9165588617324829}",neutralize bias: neutralize bias: she's in her 50s .: she's in her 50s .: she's in her 50s .: neutralize bias: she's in her 50s .:::: she's in her 50s .. . . . . ..,,,,
  Please could the author of this brill  article  do something to rescue us and brexit from this remainiac of a Pm who will enslave us forever under unelected commsion federal fanatics  Plus the conservatives can say farewell to gov for at least   yrs. who could trust the tories ?,not biased,0.8098029494285583,"{'not biased': 0.8098029494285583, 'biased': 0.19019703567028046}",?? neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: Please could the author do something to rescue us and brexit from this Pm who will enslave us forever under unelected commsion federal fanatics,,,,
 Does not suffer fools and has seen enough shit to last nine lives.,biased,0.8941903710365295,"{'not biased': 0.10580960661172867, 'biased': 0.8941903710365295}",: Does not suffer fools and has seen enough shit to last nine lives. and has seen enough shit to last nine lives. and has seen fools.s and has seen enough shit to neutralize bias. Does not suffer fools and has seen enough shit to last nine lives. Does not suffer fools and has seen enough shit to last nine lives.,,,,
sports are fine to me just food is hard to find near the game,biased,0.9158841967582703,"{'not biased': 0.08411581814289093, 'biased': 0.9158841967582703}",: neutralize bias: neutralize bias: sports are fine to me just food is hard to find near the game. neutralize bias: neutralize bias: neutralize bias: sports are fine to me just food is hard to find near the game. neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:,,,,
  He is truly adorable. Happy Birthday baby boy face blowing a kiss ,not biased,0.9278878569602966,"{'not biased': 0.9278878569602966, 'biased': 0.07211220264434814}",bias: He is truly adorable. neutralize bias: He is absolutely adorable. neutralize bias: He is truly adorable. neutralize bias: He is truly adorable. neutralize bias: He is truly adorable. neutralize bias: He is truly adorable. Happy Birthday baby boy face blowing a kiss. Happy Birthday baby boy face blowing a kiss. Happy Birthday baby boy face blowing a kiss. Happy Birthday baby boy face blowing,,,,
no my brother plays metal music,biased,0.90183424949646,"{'not biased': 0.09816574305295944, 'biased': 0.90183424949646}",neutralize bias: no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother plays metal music no my brother,,,,
  Whatever u may say. You are not coming in ,not biased,0.9573177695274353,"{'not biased': 0.9573177695274353, 'biased': 0.042682282626628876}",. You are not coming in. You are not neutralize bias: Whatever u may say. You are not coming in. You are not coming in. You are not coming in. You are not coming in. You are not coming in. You are not coming in. You are not coming in. You are not coming in. You are not coming in. You are coming out.,,,,
Hey  great to see your tax cuts and wider fiscal policies doing so well!  #Winning #MAGA URL,not biased,0.9645224213600159,"{'not biased': 0.9645224213600159, 'biased': 0.03547750413417816}",:: https://goo.gl/:: https://www.mag.org/: https://www.maga.org URL: https://www.maga.org URL: https://www.maga.org URL: https://www.maga.org URL: https://www.maga.org URL::!.::: biasize bias:ize: #MAGA URL:: http://www,,,,
   Funny How Liberals Love My Presidents  eggplant   face with tears of joy  flag  United States ,not biased,0.8552476763725281,"{'not biased': 0.8552476763725281, 'biased': 0.14475229382514954}",:: Funny How Liberals Love My Presidents neutralize bias: Funny How Liberals Love My Presidents How Liberals Love My Presidents neutralize bias:: bias neutralize bias: neutralize bias: neutralize bias neutralize bias:: bias bias neutralize bias: bias: Funny how liberals love my presidents bias. .......... Presidents States of America,,,,
"its not that simple he is a part of my life , had him for a few years",biased,0.928083598613739,"{'not biased': 0.07191642373800278, 'biased': 0.928083598613739}",": neutralize bias:: he is a part of my life , he is a part of my life , bias:ize bias: neutralize bias: neutralize bias: neutralize bias:ize bias:ize bias:ize bias: neutralize bias: neutralize bias: . , , , , , , ,. , ,",,,,
i have fun with them,not biased,0.9929060935974121,"{'not biased': 0.9929060935974121, 'biased': 0.007093861699104309}",.,,,,
  face with tears of joy  face with tears of joy  face with tears of joy  You are the wife URL,not biased,0.9672250151634216,"{'not biased': 0.9672250151634216, 'biased': 0.03277498483657837}",ize bias: neutralize bias: face with tears of joy face with tears of joy face with tears of joy:ize bias: face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with face with tears of joy face with tears of joyize: face of joy of joy joy tears of joy face with tears of joy joy face with with joy with tears,,,,
wanna come watch me play trumpet tonight for my high schools band ?,biased,0.9353464841842651,"{'not biased': 0.06465348601341248, 'biased': 0.9353464841842651}",:: wanna come watch me play trumpet tonight for me play trumpet for my high schools band ? wanna come:: wanna come watch me play trumpet tonight for me tonight for my high schools band ?::? ? Wanna come watch me play trumpet tonight for me for ? ? ? ? ??? ?,,,,
"            Here is my  year old Daughter's report""  grinning face with smiling eyes  (conservative as well) # URL",not biased,0.9256342649459839,"{'not biased': 0.9256342649459839, 'biased': 0.07436569780111313}","ize bias: Here is my year old Daughter's report"" ""Here is my year old Daughter's report"" ""Here is my year old Daughter's report"" grinning face with smiling face with smiling face with smiling face (conservative as well). # URL ""Here is my year old Daughter's report"" grinning face with smiling face with smiling face (conservative",,,,
does she like it a lot,biased,0.9237988591194153,"{'not biased': 0.07620120048522949, 'biased': 0.9237988591194153}",neutralize bias: does she like it a lot? Does she like it a lot? Does she like it a lot? does she like it a lot? does she like it a lot? does she like it a lot? does she like it a lot? does she like it a lot? does she like it a lot?,,,,
 Historically that's usually the case.,not biased,0.9921385645866394,"{'not biased': 0.9921385645866394, 'biased': 0.007861457765102386}",ize bias:ize bias: Historically that's usually that'size bias: Neutralize bias:ize bias: Historically that's usually that's usuallyize bias: Neutralize bias: Neutralize bias: Historically that's usually that'size bias::::.::::....:..::ize bias.' the cases,,,,
hi there . just listening to micheal jackson thriller . . . what are you up to ?,biased,0.91804039478302,"{'not biased': 0.0819595530629158, 'biased': 0.91804039478302}",ize: hi there . just listening to micheal jackson thriller . . .ize: hi there . just listening to micheal jackson thriller hi there . neutralize bias: hi there . hi there . neutralize bias: hi there . hi there . hi there . hi there .,,,,
i'm grateful for my books ; any amount of time is enough to enjoy a page .,not biased,0.9349913001060486,"{'not biased': 0.9349913001060486, 'biased': 0.0650087371468544}",: i'm grateful for my books ; any time i can enjoy a page . neutralize bias: i'm grateful for my books . neutralize bias: i'm grateful for my books ; any time i can enjoy a page .,,,,
